let_mev_cm2_mg,differential_flux_cm2_s_per_mev_cm2_mg,aps28_global_well_sram_sigma_cm2_per_bit,kintex7_blockram_sigma_cm2_per_bit,kintex7_configuration_sram_sigma_cm2_per_bit,pointwise_low_sigma_cm2_per_bit,pointwise_median_sigma_cm2_per_bit,pointwise_high_sigma_cm2_per_bit
8.2553,2.177039231814114e-07,1.337555191389633e-09,5.824569669816924e-09,1.3314674636010593e-09,1.3314674636010593e-09,1.337555191389633e-09,5.824569669816924e-09
8.3478,2.0738336892875086e-07,1.3463201891954361e-09,5.848686921159858e-09,1.3458257658145158e-09,1.3458257658145158e-09,1.3463201891954361e-09,5.848686921159858e-09
8.4413,2.041477357035925e-07,1.3550775464915354e-09,5.8726970838111565e-09,1.3602772338298856e-09,1.3550775464915354e-09,1.3602772338298856e-09,5.8726970838111565e-09
8.5358,2.0652265861269888e-07,1.363825175572764e-09,5.896596109275233e-09,1.3748208566597245e-09,1.363825175572764e-09,1.3748208566597245e-09,5.896596109275233e-09
8.6314,2.0187641681401079e-07,1.372570109677106e-09,5.920404804683439e-09,1.3894709260953441e-09,1.372570109677106e-09,1.3894709260953441e-09,5.920404804683439e-09
8.7281,2.0119103637715456e-07,1.3813099904088464e-09,5.944118265066109e-09,1.404226257425343e-09,1.3813099904088464e-09,1.404226257425343e-09,5.944118265066109e-09
8.825899999999999,1.8172941978642328e-07,1.390042489618495e-09,5.967731747069652e-09,1.419085678557033e-09,1.390042489618495e-09,1.419085678557033e-09,5.967731747069652e-09
8.924700000000001,1.7022140407920955e-07,1.3987565448236394e-09,5.991217082057753e-09,1.4340329333689045e-09,1.3987565448236394e-09,1.4340329333689045e-09,5.991217082057753e-09
9.024700000000001,1.7071551555694308e-07,1.4074675309262e-09,6.014617382965337e-09,1.4490971320343743e-09,1.4074675309262e-09,1.4490971320343743e-09,6.014617382965337e-09
9.1258,1.6911363802429073e-07,1.4161643412892525e-09,6.03790442245815e-09,1.4642619781243868e-09,1.4161643412892525e-09,1.4642619781243868e-09,6.03790442245815e-09
9.228,1.7505094529705685e-07,1.424844777488993e-09,6.061074084451876e-09,1.4795263484827202e-09,1.424844777488993e-09,1.4795263484827202e-09,6.061074084451876e-09
9.331299999999999,1.5003455935180478e-07,1.4335066755687505e-09,6.084122404566189e-09,1.4948891317959068e-09,1.4335066755687505e-09,1.4948891317959068e-09,6.084122404566189e-09
9.435799999999999,1.4703004278558625e-07,1.4421561298837446e-09,6.1070673489780776e-09,1.5103640053357459e-09,1.4421561298837446e-09,1.5103640053357459e-09,6.1070673489780776e-09
9.5415,1.4593024627063092e-07,1.4507907241179888e-09,6.1299042019646625e-09,1.525949691679685e-09,1.4507907241179888e-09,1.525949691679685e-09,6.1299042019646625e-09
9.648399999999999,1.2830162387149183e-07,1.4594080801337865e-09,6.1526284156930915e-09,1.5416449263744462e-09,1.4594080801337865e-09,1.5416449263744462e-09,6.1526284156930915e-09
9.7565,1.2280264129671518e-07,1.4680058588879797e-09,6.175235608138478e-09,1.5574484578020165e-09,1.4680058588879797e-09,1.5574484578020165e-09,6.175235608138478e-09
9.8657,1.2317720967499707e-07,1.4765739685302956e-09,6.197701156797764e-09,1.573344521346664e-09,1.4765739685302956e-09,1.573344521346664e-09,6.197701156797764e-09
9.9762,1.202205103485592e-07,1.48512584324145e-09,6.22006214791327e-09,1.589361004220792e-09,1.48512584324145e-09,1.589361004220792e-09,6.22006214791327e-09
10.088,1.2012487586899786e-07,1.4936589456528169e-09,6.242313678821544e-09,1.605496505925847e-09,1.4936589456528169e-09,1.605496505925847e-09,6.242313678821544e-09
10.201,1.200611195492903e-07,1.5021633095795846e-09,6.264431615343446e-09,1.6217352997976505e-09,1.5021633095795846e-09,1.6217352997976505e-09,6.264431615343446e-09
10.315,1.0609848553333567e-07,1.510622070608135e-09,6.2863742090854145e-09,1.6380476402342054e-09,1.510622070608135e-09,1.6380476402342054e-09,6.2863742090854145e-09
10.431,9.413620604820558e-08,1.5191063906124497e-09,6.308327618504859e-09,1.6545748891070772e-09,1.5191063906124497e-09,1.6545748891070772e-09,6.308327618504859e-09
10.548,9.354646009091068e-08,1.5275401375508413e-09,6.330096453715309e-09,1.671172854448786e-09,1.5275401375508413e-09,1.671172854448786e-09,6.330096453715309e-09
10.666,9.550696692191802e-08,1.535921952671945e-09,6.351679537860676e-09,1.6878407530892986e-09,1.535921952671945e-09,1.6878407530892986e-09,6.351679537860676e-09
10.785,9.341097791153215e-08,1.5442505163653092e-09,6.373075788873848e-09,1.7045778095408038e-09,1.5442505163653092e-09,1.7045778095408038e-09,6.373075788873848e-09
10.906,9.592935253998058e-08,1.5525929783977253e-09,6.3944594262654735e-09,1.7215229993282323e-09,1.5525929783977253e-09,1.7215229993282323e-09,6.3944594262654735e-09
11.028,9.467016522575635e-08,1.560877604644865e-09,6.415648319732036e-09,1.7385346203019826e-09,1.560877604644865e-09,1.7385346203019826e-09,6.415648319732036e-09
11.152,9.597716977976124e-08,1.5691695730066142e-09,6.436810970105973e-09,1.755750469639889e-09,1.5691695730066142e-09,1.755750469639889e-09,6.436810970105973e-09
11.277,1.1198797556632109e-07,1.577399335970952e-09,6.457771702651165e-09,1.7730300801300404e-09,1.577399335970952e-09,1.7730300801300404e-09,6.457771702651165e-09
11.403,9.392899800915603e-08,1.585565816578854e-09,6.4785301319813084e-09,1.7903727347769642e-09,1.585565816578854e-09,1.7903727347769642e-09,6.4785301319813084e-09
11.531,7.140149939448766e-08,1.5937312657249185e-09,6.499246366415696e-09,1.8079144732172293e-09,1.5937312657249185e-09,1.8079144732172293e-09,6.499246366415696e-09
11.66,6.917480992870129e-08,1.6018293825293868e-09,6.51975408183928e-09,1.8255166624329594e-09,1.6018293825293868e-09,1.8255166624329594e-09,6.51975408183928e-09
11.79,7.005942886464362e-08,1.6098592358075823e-09,6.540053249855593e-09,1.8431786162781183e-09,1.6098592358075823e-09,1.8431786162781183e-09,6.540053249855593e-09
11.922,6.026247338758139e-08,1.6178802034587572e-09,6.560295889384811e-09,1.861034636210455e-09,1.6178802034587572e-09,1.861034636210455e-09,6.560295889384811e-09
12.056,5.296875041303704e-08,1.625888453721191e-09,6.580473890816622e-09,1.879082293905635e-09,1.625888453721191e-09,1.879082293905635e-09,6.580473890816622e-09
12.191,5.145931954396067e-08,1.6338219588502178e-09,6.600432927186591e-09,1.8971853741910574e-09,1.6338219588502178e-09,1.8971853741910574e-09,6.600432927186591e-09
12.328,5.3380775629147126e-08,1.6417372893472766e-09,6.6203173025367885e-09,1.9154764591231294e-09,1.6417372893472766e-09,1.9154764591231294e-09,6.6203173025367885e-09
12.466,5.349713091261341e-08,1.6495745305624285e-09,6.639978480523729e-09,1.9338205339616268e-09,1.6495745305624285e-09,1.9338205339616268e-09,6.639978480523729e-09
12.605,5.023758906756464e-08,1.6573330755493154e-09,6.6594171958038104e-09,1.9522169813927764e-09,1.6573330755493154e-09,1.9522169813927764e-09,6.6594171958038104e-09
12.746,4.8681934866700295e-08,1.6650667270907241e-09,6.678770214304509e-09,1.9707966737968236e-09,1.6650667270907241e-09,1.9707966737968236e-09,6.678770214304509e-09
12.889,4.970044207402848e-08,1.6727720875209701e-09,6.698030762711438e-09,1.9895572822317616e-09,1.6727720875209701e-09,1.9895572822317616e-09,6.698030762711438e-09
13.034,4.69660929125707e-08,1.6804458399752208e-09,6.7171923186997925e-09,2.0084964940960385e-09,1.6804458399752208e-09,2.0084964940960385e-09,6.7171923186997925e-09
13.18,4.678438740140417e-08,1.6880332576204717e-09,6.736120211616792e-09,2.0274822620134005e-09,1.6880332576204717e-09,2.0274822620134005e-09,6.736120211616792e-09
13.327,5.012362464608738e-08,1.6955340221914839e-09,6.754815787645497e-09,2.0465140273831283e-09,1.6955340221914839e-09,2.0465140273831283e-09,6.754815787645497e-09
13.476,4.896724439739159e-08,1.7029974818113572e-09,6.773403986666625e-09,2.065719851547661e-09,1.7029974818113572e-09,2.065719851547661e-09,6.773403986666625e-09
13.627,5.383663331505615e-08,1.7104206280168435e-09,6.7918791061975705e-09,2.0850974871294173e-09,1.7104206280168435e-09,2.0850974871294173e-09,6.7918791061975705e-09
13.78,4.9940325226928164e-08,1.7178005381733996e-09,6.810235680665323e-09,2.1046447032634427e-09,1.7178005381733996e-09,2.1046447032634427e-09,6.810235680665323e-09
13.934,3.239378908941257e-08,1.7250875156335158e-09,6.828352002172458e-09,2.124232376674919e-09,1.7250875156335158e-09,2.124232376674919e-09,6.828352002172458e-09
14.09,3.0574343115758196e-08,1.7323274899141944e-09,6.846344143524931e-09,2.1439863514285366e-09,1.7323274899141944e-09,2.1439863514285366e-09,6.846344143524931e-09
14.248,3.1296383436446264e-08,1.7395177841126875e-09,6.864207250056935e-09,2.163904445305498e-09,1.7395177841126875e-09,2.163904445305498e-09,6.864207250056935e-09
14.408,2.973833837359288e-08,1.746655810236577e-09,6.881936691725898e-09,2.1839844927527707e-09,1.746655810236577e-09,2.1839844927527707e-09,6.881936691725898e-09
14.569,3.0760033396906457e-08,1.7536957847057687e-09,6.899420563068508e-09,2.204099686545263e-09,1.7536957847057687e-09,2.204099686545263e-09,6.899420563068508e-09
14.732,2.9001952880970614e-08,1.760680336343325e-09,6.916766513012741e-09,2.224373673431177e-09,1.760680336343325e-09,2.224373673431177e-09,6.916766513012741e-09
14.897,2.575197448387798e-08,1.7676071263368827e-09,6.933970480545845e-09,2.244804335929959e-09,1.7676071263368827e-09,2.244804335929959e-09,6.933970480545845e-09
15.064,2.4075980229565616e-08,1.7744739062026769e-09,6.951028615294918e-09,2.2653895731945733e-09,1.7744739062026769e-09,2.2653895731945733e-09,6.951028615294918e-09
15.233,2.3794655468856025e-08,1.7812785181667892e-09,6.967937274052679e-09,2.2861273010505564e-09,1.7812785181667892e-09,2.2861273010505564e-09,6.967937274052679e-09
15.404,2.3963609716081048e-08,1.7880188954263681e-09,6.984693017178585e-09,2.3070154520203874e-09,1.7880188954263681e-09,2.3070154520203874e-09,6.984693017178585e-09
15.576,2.401780258783247e-08,1.7946548965404018e-09,7.001197653838571e-09,2.327930651731716e-09,1.7946548965404018e-09,2.327930651731716e-09,7.001197653838571e-09
15.751,2.345834088239867e-08,1.8012617942780263e-09,7.017640034282401e-09,2.3491140662848937e-09,1.8012617942780263e-09,2.3491140662848937e-09,7.017640034282401e-09
15.927,2.3885508224439294e-08,1.8077622674157597e-09,7.033829327213927e-09,2.370321578686571e-09,1.8077622674157597e-09,2.370321578686571e-09,7.033829327213927e-09
16.105,2.4239355798816226e-08,1.8141927525300485e-09,7.049857733097625e-09,2.3916725083744305e-09,1.8141927525300485e-09,2.3916725083744305e-09,7.049857733097625e-09
16.286,1.7817500496272707e-08,1.8205865390530599e-09,7.065809875759282e-09,2.4132839954625965e-09,1.8205865390530599e-09,2.4132839954625965e-09,7.065809875759282e-09
16.468,1.694642977826823e-08,1.8268714335482492e-09,7.081507122312398e-09,2.4349152676429566e-09,1.8268714335482492e-09,2.4349152676429566e-09,7.081507122312398e-09
16.653,1.68651404706411e-08,1.8331150614623702e-09,7.0971198255063466e-09,2.4568020799848727e-09,1.8331150614623702e-09,2.4568020799848727e-09,7.0971198255063466e-09
16.839,1.6626054271737765e-08,1.8392485580926758e-09,7.112477181108801e-09,2.4787058797458982e-09,1.8392485580926758e-09,2.4787058797458982e-09,7.112477181108801e-09
17.028,1.6210044285645965e-08,1.8453366126006165e-09,7.127742516647179e-09,2.5008602731782477e-09,1.8453366126006165e-09,2.5008602731782477e-09,7.127742516647179e-09
17.218,1.5955019006815742e-08,1.851313610256806e-09,7.142752607122866e-09,2.523028916241103e-09,1.851313610256806e-09,2.523028916241103e-09,7.142752607122866e-09
17.411,1.592951647893272e-08,1.8572413782067885e-09,7.157663970421935e-09,2.545443277047204e-09,1.8572413782067885e-09,2.545443277047204e-09,7.157663970421935e-09
17.606,1.5620298328351077e-08,1.8630870856256746e-09,7.172395415654571e-09,2.5679845370120193e-09,1.8630870856256746e-09,2.5679845370120193e-09,7.172395415654571e-09
17.803,1.5108653862697947e-08,1.868849821256888e-09,7.1869457861364655e-09,2.5906508426133e-09,1.868849821256888e-09,2.5906508426133e-09,7.1869457861364655e-09
18.003,1.2519350328574852e-08,1.8745569395047217e-09,7.201385451954765e-09,2.6135546075051492e-09,1.8745569395047217e-09,2.6135546075051492e-09,7.201385451954765e-09
18.205,1.2638096474030175e-08,1.880178110843248e-09,7.2156389272608535e-09,2.6365786866377194e-09,1.880178110843248e-09,2.6365786866377194e-09,7.2156389272608535e-09
18.408,1.2509786880618719e-08,1.8856859154771654e-09,7.229637401794348e-09,2.6596081010503224e-09,1.8856859154771654e-09,2.6596081010503224e-09,7.229637401794348e-09
18.615,1.2727355321620752e-08,1.891160163904008e-09,7.243584857953484e-09,2.6829806001254477e-09,1.891160163904008e-09,2.6829806001254477e-09,7.243584857953484e-09
18.823,1.188736580947371e-08,1.896520019583535e-09,7.257276416301918e-09,2.7063548799866126e-09,1.896520019583535e-09,2.7063548799866126e-09,7.257276416301918e-09
19.034,1.141078731965973e-08,1.9018166477409434e-09,7.270843530195921e-09,2.729953944198813e-09,1.9018166477409434e-09,2.729953944198813e-09,7.270843530195921e-09
19.247,1.1318340656083775e-08,1.907023653632735e-09,7.284219543565358e-09,2.7536634155295873e-09,1.907023653632735e-09,2.7536634155295873e-09,7.284219543565358e-09
19.463,1.1397239101721875e-08,1.912164303915129e-09,7.297465111459028e-09,2.7775920933283503e-09,1.912164303915129e-09,2.7775920933283503e-09,7.297465111459028e-09
19.681,1.1411584273656076e-08,1.917213715939804e-09,7.31051693882767e-09,2.8016267016547324e-09,1.917213715939804e-09,2.8016267016547324e-09,7.31051693882767e-09
19.901,1.1406005595681664e-08,1.9221718519198117e-09,7.323375384533064e-09,2.825765559023661e-09,1.9221718519198117e-09,2.825765559023661e-09,7.323375384533064e-09
20.124,9.490925142465968e-09,1.9270603614132266e-09,7.3360972698564035e-09,2.850115931279424e-09,1.9270603614132266e-09,2.850115931279424e-09,7.3360972698564035e-09
20.349,9.18967653184777e-09,1.931856526527269e-09,7.348624075783417e-09,2.8745661853368745e-09,1.931856526527269e-09,2.8745661853368745e-09,7.348624075783417e-09
20.577,9.262996299511458e-09,1.936580972386153e-09,7.361010195821115e-09,2.8992225712198676e-09,1.936580972386153e-09,2.8992225712198676e-09,7.361010195821115e-09
20.808,9.574605312082135e-09,1.9412322212367623e-09,7.373252514547703e-09,2.9240819016084067e-09,1.9412322212367623e-09,2.9240819016084067e-09,7.373252514547703e-09
21.041,1.0338884194576453e-08,1.94578964318202e-09,7.385297096882749e-09,2.9490341810276178e-09,1.94578964318202e-09,2.9490341810276178e-09,7.385297096882749e-09
21.277,8.539362070830702e-09,1.9502724029133575e-09,7.397194871920034e-09,2.974184142462272e-09,1.9502724029133575e-09,2.974184142462272e-09,7.397194871920034e-09
21.515,7.782096383504216e-09,1.9546611919977757e-09,7.408894792516048e-09,2.9994228775161073e-09,1.9546611919977757e-09,2.9994228775161073e-09,7.408894792516048e-09
21.756,7.767033952973305e-09,1.9589742322457564e-09,7.420445548512592e-09,3.0248541114777634e-09,1.9589742322457564e-09,3.0248541114777634e-09,7.420445548512592e-09
22.0,7.776039533131997e-09,1.9632105853764837e-09,7.431844989024934e-09,3.050474761969219e-09,1.9632105853764837e-09,3.050474761969219e-09,7.431844989024934e-09
22.246,7.860436961344873e-09,1.9673528462235664e-09,7.443046218325766e-09,3.0761775450519376e-09,1.9673528462235664e-09,3.0761775450519376e-09,7.443046218325766e-09
22.495,7.170354495910219e-09,1.971417898342985e-09,7.454094740913058e-09,3.1020646832224617e-09,1.971417898342985e-09,3.1020646832224617e-09,7.454094740913058e-09
22.747,6.902657648538121e-09,1.975405106332537e-09,7.46498893458513e-09,3.128133157935421e-09,1.975405106332537e-09,3.128133157935421e-09,7.46498893458513e-09
23.002,6.93955661856887e-09,1.979313940574997e-09,7.475727363955737e-09,3.1543799724431314e-09,1.979313940574997e-09,3.1543799724431314e-09,7.475727363955737e-09
23.259,6.979882490783899e-09,1.98312936682392e-09,7.486268300757614e-09,3.180699997299002e-09,1.98312936682392e-09,3.180699997299002e-09,7.486268300757614e-09
23.52,7.064997177593485e-09,1.9868807441503176e-09,7.496692682039726e-09,3.2072951054093306e-09,1.9868807441503176e-09,3.2072951054093306e-09,7.496692682039726e-09
23.783,7.252520452933332e-09,1.9905390763730898e-09,7.506919672307876e-09,3.233958569982728e-09,1.9905390763730898e-09,3.233958569982728e-09,7.506919672307876e-09
24.05,6.272585819028206e-09,1.9941320435511732e-09,7.517026285024468e-09,3.260890247183437e-09,1.9941320435511732e-09,3.260890247183437e-09,7.517026285024468e-09
24.319,6.432295399895632e-09,1.9976326694902218e-09,7.526936184773689e-09,3.287885513191677e-09,1.9976326694902218e-09,3.287885513191677e-09,7.526936184773689e-09
24.592,5.987116897537626e-09,2.001067022718545e-09,7.536722605958246e-09,3.3151422132071297e-09,2.001067022718545e-09,3.3151422132071297e-09,7.536722605958246e-09
24.867,6.0225813503749545e-09,2.0044100562417135e-09,7.54631352545307e-09,3.3424578207911915e-09,2.0044100562417135e-09,3.3424578207911915e-09,7.54631352545307e-09
25.146,6.2858949507671575e-09,2.0076862940751726e-09,7.55577854139926e-09,3.3700281767684787e-09,2.0076862940751726e-09,3.3700281767684787e-09,7.55577854139926e-09
25.427,5.645781500903301e-09,2.0108725271946165e-09,7.565049757329825e-09,3.3976528454611767e-09,2.0108725271946165e-09,3.3976528454611767e-09,7.565049757329825e-09
25.712,5.623546484405291e-09,2.013991801447844e-09,7.574193275879985e-09,3.425525670661741e-09,2.013991801447844e-09,3.425525670661741e-09,7.574193275879985e-09
26.0,6.017879321796521e-09,2.0170330261066938e-09,7.583175896427591e-09,3.4535453376453918e-09,2.0170330261066938e-09,3.4535453376453918e-09,7.583175896427591e-09
26.291,6.201178740955744e-09,2.0199967208097845e-09,7.591997996950482e-09,3.481709118498432e-09,2.0199967208097845e-09,3.481709118498432e-09,7.591997996950482e-09
26.586,6.339609650120773e-09,2.0228931113360115e-09,7.600689112970703e-09,3.51011033071797e-09,2.0228931113360115e-09,3.51011033071797e-09,7.600689112970703e-09
26.883,5.433951128674948e-09,2.025703219201565e-09,7.609190940576511e-09,3.5385537411011652e-09,2.025703219201565e-09,3.5385537411011652e-09,7.609190940576511e-09
27.185,5.402630836618612e-09,2.028455643805316e-09,7.617588889381394e-09,3.56732324230097e-09,2.028455643805316e-09,3.56732324230097e-09,7.617588889381394e-09
27.489,5.451404421194892e-09,2.0311233224436485e-09,7.625799183112537e-09,3.5961296514188534e-09,2.0311233224436485e-09,3.5961296514188534e-09,7.625799183112537e-09
27.797,6.4793156856799545e-09,2.033724677138137e-09,7.633876839797123e-09,3.6251598768120044e-09,2.033724677138137e-09,3.6251598768120044e-09,7.633876839797123e-09
28.108,5.9237590548282416e-09,2.036251693198362e-09,7.64179555969606e-09,3.654316322700229e-09,2.036251693198362e-09,3.654316322700229e-09,7.64179555969606e-09
28.423,6.751395780031946e-09,2.0387130076585526e-09,7.649580881774395e-09,3.6836894248933954e-09,2.0387130076585526e-09,3.6836894248933954e-09,7.649580881774395e-09
28.741,7.983885135378628e-09,2.0411013821869033e-09,7.657208286439208e-09,3.713182644972917e-09,2.0411013821869033e-09,3.713182644972917e-09,7.657208286439208e-09
29.063,1.153590909708581e-08,2.0434249755487374e-09,7.6647020935904e-09,3.74288546571434e-09,2.0434249755487374e-09,3.74288546571434e-09,7.6647020935904e-09
29.389,5.889330642186163e-09,2.045684066217955e-09,7.672061706528846e-09,3.772793898034913e-09,2.045684066217955e-09,3.772793898034913e-09,7.672061706528846e-09
29.718,2.342805663053758e-10,2.0478725008803305e-09,7.6792651314513e-09,3.802812986936966e-09,2.0478725008803305e-09,3.802812986936966e-09,7.6792651314513e-09
30.051,2.551687305495637e-10,2.049997769036061e-09,7.686334965987812e-09,3.83303079219731e-09,2.049997769036061e-09,3.83303079219731e-09,7.686334965987812e-09
30.387,2.703188260200715e-10,2.0520543717674736e-09,7.693250773435753e-09,3.863353410684746e-09,2.0520543717674736e-09,3.863353410684746e-09,7.693250773435753e-09
30.728,2.7875856884135924e-10,2.0540551105086803e-09,7.700053679913656e-09,3.893957457037724e-09,2.0540551105086803e-09,3.893957457037724e-09,7.700053679913656e-09
31.072,2.808306492318547e-10,2.055988867040894e-09,7.706703862493281e-09,3.9246595843125936e-09,2.055988867040894e-09,3.9246595843125936e-09,7.706703862493281e-09
31.42,3.3303910553237914e-10,2.057862308562526e-09,7.713221783629878e-09,3.955545967749299e-09,2.057862308562526e-09,3.955545967749299e-09,7.713221783629878e-09
31.772,4.907403623290174e-10,2.0596761694201313e-09,7.719607768738565e-09,3.986612814501909e-09,2.0596761694201313e-09,3.986612814501909e-09,7.719607768738565e-09
32.128,2.0882585566213436e-10,2.061431239948046e-09,7.725862264225755e-09,4.017856360843448e-09,2.061431239948046e-09,4.017856360843448e-09,7.725862264225755e-09
32.488,7.098070768441778e-12,2.0631283625129075e-09,7.73198583161806e-09,4.04927287236981e-09,2.0631283625129075e-09,4.04927287236981e-09,7.73198583161806e-09
32.852,7.560144695522288e-12,2.064768427602156e-09,7.737979141767828e-09,4.080858644180166e-09,2.064768427602156e-09,4.080858644180166e-09,7.737979141767828e-09
33.219,8.870097979313647e-12,2.0663481637494613e-09,7.743827294475394e-09,4.11252396541901e-09,2.0663481637494613e-09,4.11252396541901e-09,7.743827294475394e-09
33.592,5.887019475596764e-12,2.0678811648224682e-09,7.749578186217968e-09,4.144523297493791e-09,2.0678811648224682e-09,4.144523297493791e-09,7.749578186217968e-09
33.968,5.9257514398191045e-12,2.0693558241318345e-09,7.755185757947188e-09,4.1765949180308125e-09,2.0693558241318345e-09,4.1765949180308125e-09,7.755185757947188e-09
34.348,7.181591547258678e-12,2.0707773929515995e-09,7.760666736370902e-09,4.208821277134571e-09,2.0707773929515995e-09,4.208821277134571e-09,7.760666736370902e-09
34.733,6.19161529299961e-12,2.072150427289853e-09,7.766035967633728e-09,4.241282891179897e-09,2.072150427289853e-09,4.241282891179897e-09,7.766035967633728e-09
35.122,2.390065035036984e-12,2.073472216341361e-09,7.771280033510487e-09,4.273891185549407e-09,2.073472216341361e-09,4.273891185549407e-09,7.771280033510487e-09
35.515,2.6827862378942977e-12,2.0747439021970664e-09,7.776400254031605e-09,4.306642668472891e-09,2.0747439021970664e-09,4.306642668472891e-09,7.776400254031605e-09
35.913,1.734251591445142e-12,2.075969649785114e-09,7.781410387901955e-09,4.339616484314946e-09,2.075969649785114e-09,4.339616484314946e-09,7.781410387901955e-09
36.315,1.6986277478085454e-12,2.07714733767433e-09,7.786298665444696e-09,4.372725623337721e-09,2.07714733767433e-09,4.372725623337721e-09,7.786298665444696e-09
36.722,1.6878688688578955e-12,2.078280887707673e-09,7.791078165429126e-09,4.4060483202860184e-09,2.078280887707673e-09,4.4060483202860184e-09,7.791078165429126e-09
37.133,1.6435582266611442e-12,2.079368529098123e-09,7.795738140993114e-09,4.4394986071177785e-09,2.079368529098123e-09,4.4394986071177785e-09,7.795738140993114e-09
37.549,1.6331181293090321e-12,2.0804139491074186e-09,7.80029101563744e-09,4.473153812438171e-09,2.0804139491074186e-09,4.473153812438171e-09,7.80029101563744e-09
37.97,1.7304262122626884e-12,2.0814180138715995e-09,7.804737371625475e-09,4.507009182899556e-09,2.0814180138715995e-09,4.507009182899556e-09,7.804737371625475e-09
38.395,1.5475252701016388e-12,2.0823794184739588e-09,7.80906788651766e-09,4.540980310934406e-09,2.0823794184739588e-09,4.540980310934406e-09,7.80906788651766e-09
38.825,1.2629329980070382e-12,2.083301521229087e-09,7.813294061319578e-09,4.575143173388819e-09,2.083301521229087e-09,4.575143173388819e-09,7.813294061319578e-09
39.26,1.2328878323448527e-12,2.0841852567235405e-09,7.817416737250986e-09,4.609493124483981e-09,2.0841852567235405e-09,4.609493124483981e-09,7.817416737250986e-09
39.7,1.199415764498386e-12,2.0850315803701337e-09,7.821436841135407e-09,4.6440255553017785e-09,2.0850315803701337e-09,4.6440255553017785e-09,7.821436841135407e-09
40.145,1.188258408549564e-12,2.0858414649822976e-09,7.825355379847198e-09,4.678735894134161e-09,2.0858414649822976e-09,4.678735894134161e-09,7.825355379847198e-09
40.594,1.297839583046925e-12,2.0866142243604233e-09,7.829165107043625e-09,4.713542326937522e-09,2.0866142243604233e-09,4.713542326937522e-09,7.829165107043625e-09
41.049,1.062100590928239e-12,2.087354295102663e-09,7.832884136062258e-09,4.748595397416079e-09,2.087354295102663e-09,4.748595397416079e-09,7.832884136062258e-09
41.509,1.0075092421786444e-12,2.088060913187058e-09,7.836505037877476e-09,4.783812886279902e-09,2.088060913187058e-09,4.783812886279902e-09,7.836505037877476e-09
41.974,1.06839652749936e-12,2.0887350895583395e-09,7.84002908679007e-09,4.8191903734792656e-09,2.0887350895583395e-09,4.8191903734792656e-09,7.84002908679007e-09
42.444,8.860534531357514e-13,2.089377837463979e-09,7.843457611371672e-09,4.854723477471879e-09,2.089377837463979e-09,4.854723477471879e-09,7.843457611371672e-09
42.919,9.161783141975712e-13,2.0899901698644113e-09,7.846791989740772e-09,4.890407855401374e-09,2.0899901698644113e-09,4.890407855401374e-09,7.846791989740772e-09
43.4,1.0656868839117887e-12,2.090574275280331e-09,7.850040268099593e-09,4.9263136139674555e-09,2.090574275280331e-09,4.9263136139674555e-09,7.850040268099593e-09
43.886,6.917720079069032e-13,2.0911298418696413e-09,7.853196779297467e-09,4.962361126827854e-09,2.0911298418696413e-09,4.962361126827854e-09,7.853196779297467e-09
44.377,6.936528193382762e-13,2.0916578779728593e-09,7.856263048041865e-09,4.998546171358932e-09,2.0916578779728593e-09,4.998546171358932e-09,7.856263048041865e-09
44.874,6.867511977299332e-13,2.0921603622831317e-09,7.859246515438825e-09,5.034937550142063e-09,2.0921603622831317e-09,5.034937550142063e-09,7.859246515438825e-09
45.377,6.263899020468051e-13,2.0926381031500656e-09,7.862148074287946e-09,5.0715296997367e-09,2.0926381031500656e-09,5.0715296997367e-09,7.862148074287946e-09
45.885,7.119110353945273e-13,2.0930910503373753e-09,7.864963255437485e-09,5.108245063098191e-09,2.0930910503373753e-09,5.108245063098191e-09,7.864963255437485e-09
46.399,5.277349668393265e-13,2.0935209906297803e-09,7.867698946955463e-09,5.145151149755264e-09,2.0935209906297803e-09,5.145151149755264e-09,7.867698946955463e-09
46.919,5.068786807549925e-13,2.09392873112425e-09,7.870356211492316e-09,5.182242529554152e-09,2.09392873112425e-09,5.182242529554152e-09,7.870356211492316e-09
47.444,4.961596495041597e-13,2.0943143661070087e-09,7.872931360926804e-09,5.219443194839404e-09,2.0943143661070087e-09,5.219443194839404e-09,7.872931360926804e-09
47.976,4.705296089817225e-13,2.094680163213192e-09,7.875435366195419e-09,5.2568895245992015e-09,2.094680163213192e-09,5.2568895245992015e-09,7.875435366195419e-09
48.513,4.80419808076357e-13,2.0950255360119455e-09,7.877860009809639e-09,5.294435449238255e-09,2.0950255360119455e-09,5.294435449238255e-09,7.877860009809639e-09
49.057,4.3702566297540204e-13,2.0953525549187276e-09,7.880215568128444e-09,5.33221556029685e-09,2.0953525549187276e-09,5.33221556029685e-09,7.880215568128444e-09
49.606,4.1826536590145386e-13,2.0956607886122426e-09,7.882494653903136e-09,5.370085760562011e-09,2.0956607886122426e-09,5.370085760562011e-09,7.882494653903136e-09
50.162,4.0860628346575926e-13,2.095952122686033e-09,7.88470688372328e-09,5.408178861382951e-09,2.095952122686033e-09,5.408178861382951e-09,7.88470688372328e-09
50.723,3.9975212456637253e-13,2.0962262559562087e-09,7.886845632993272e-09,5.446352732985337e-09,2.0962262559562087e-09,5.446352732985337e-09,7.886845632993272e-09
