level	sample	node	total_rows	segment_rows	array_columns	column_mux_ratio	simultaneous_output_bits	injection_time_ns	qcrit_fc	qcrit_status	n_present	par_scale	dvth_cell_mv	dvth_ref_mv	static_sa_offset_mv	dynamic_noise_mv	equivalent_dvth_sa_mv	vth_sigma_mv	mobility_process_scale	combined_mobility_scale	tid_global_dvth_n_mv	tid_global_dvth_p_mv	tid_off_current_scale
low	51	sa	2048	256	128	4	32	2.35	12.890625	resolved	129	0.9693859123210666	7.804206959343078	-3.3509014923811753	-6.278555916647244	-3.183737150867732	-9.462293067514976	24.0	0.9758432623575003	0.9758432623575003	0.0	0.0	1.001938786
low	52	gbl	2048	256	128	4	32	1.62	8.984375	resolved	136	0.9971345378417322	-28.034323114715377	-5.343164306568504	-2.80460448313004	5.648743511695299	2.8441390285652592	24.0	0.9522412046002332	0.9522412046002332	0.0	0.0	1.001938786
low	52	sa	2048	256	128	4	32	2.35	12.5	resolved	136	0.9971345378417322	-28.034323114715377	-5.343164306568504	-2.80460448313004	-3.0890859470627294	-5.89369043019277	24.0	0.9522412046002332	0.9522412046002332	0.0	0.0	1.001938786
low	53	gbl	2048	256	128	4	32	1.55	8.984375	resolved	125	0.9723394945065424	-3.1612744097746	27.865045405385878	-4.89009377229854	9.241227339251962	4.351133566953422	24.0	0.9562604530915164	0.9562604530915164	0.0	0.0	1.001938786
low	53	sa	2048	256	128	4	32	2.05	2.34375	resolved	125	0.9723394945065424	-3.1612744097746	27.865045405385878	-4.89009377229854	1.8824851584796731	-3.007608613818867	24.0	0.9562604530915164	0.9562604530915164	0.0	0.0	1.001938786
low	54	gbl	2048	256	128	4	32	1.1	12.890625	resolved	120	0.9937974199340809	27.10311941483655	-12.243315884730617	5.291613499321504	4.441590353440551	9.733203852762056	24.0	1.0547046294783828	1.0547046294783828	0.0	0.0	1.001938786
low	54	sa	2048	256	128	4	32	2.15	8.203125	resolved	120	0.9937974199340809	27.10311941483655	-12.243315884730617	5.291613499321504	0.662810788340622	5.9544242876621265	24.0	1.0547046294783828	1.0547046294783828	0.0	0.0	1.001938786
low	55	gbl	2048	256	128	4	32	1.62	8.59375	resolved	125	1.0347063901696003	-41.607114304867906	-17.955325182773294	3.4866037577610114	-3.3801000852783503	0.10650367248266113	24.0	1.0605569942538786	1.0605569942538786	0.0	0.0	1.001938786
low	55	sa	2048	256	128	4	32	2.42	36.71875	resolved	125	1.0347063901696003	-41.607114304867906	-17.955325182773294	3.4866037577610114	-3.6257649996442054	-0.139161241883194	24.0	1.0605569942538786	1.0605569942538786	0.0	0.0	1.001938786
low	56	gbl	2048	256	128	4	32	1.62	10.546875	resolved	130	1.0229023743064536	-31.387106450568627	-48.487508472758265	1.257829332007736	-0.6136037203982588	0.6442256116094772	24.0	1.0477302427438056	1.0477302427438056	0.0	0.0	1.001938786
low	56	sa	2048	256	128	4	32	2.25	10.546875	resolved	130	1.0229023743064536	-31.387106450568627	-48.487508472758265	1.257829332007736	-9.103556174912857	-7.845726842905121	24.0	1.0477302427438056	1.0477302427438056	0.0	0.0	1.001938786
low	57	gbl	2048	256	128	4	32	1.25	9.765625	resolved	105	0.9991430477970094	-9.979835055639075	-4.195694134171396	-2.694531947966538	4.637367311501055	1.9428353635345172	24.0	0.9425623564887659	0.9425623564887659	0.0	0.0	1.001938786
low	57	sa	2048	256	128	4	32	2.42	37.890625	resolved	105	0.9991430477970094	-9.979835055639075	-4.195694134171396	-2.694531947966538	6.394822403459519	3.7002904554929805	24.0	0.9425623564887659	0.9425623564887659	0.0	0.0	1.001938786
low	58	gbl	2048	256	128	4	32	1.55	11.328125	resolved	123	0.9879254343103145	-23.647548650960076	-21.554917832752057	-0.34909267429311364	12.083310199009507	11.734217524716392	24.0	1.008747853086583	1.008747853086583	0.0	0.0	1.001938786
low	58	sa	2048	256	128	4	32	2.42	37.109375	resolved	123	0.9879254343103145	-23.647548650960076	-21.554917832752057	-0.34909267429311364	0.48437487150983183	0.1352821972167182	24.0	1.008747853086583	1.008747853086583	0.0	0.0	1.001938786
low	59	gbl	2048	256	128	4	32	1.4	7.8125	resolved	125	0.9250578776636189	-14.861215316771233	30.35591671429372	1.299284516487451	-0.8994381708122856	0.3998463456751653	24.0	0.9883682623753586	0.9883682623753586	0.0	0.0	1.001938786
low	59	sa	2048	256	128	4	32	2.42	36.328125	resolved	125	0.9250578776636189	-14.861215316771233	30.35591671429372	1.299284516487451	-4.8493927705860695	-3.5501082540986184	24.0	0.9883682623753586	0.9883682623753586	0.0	0.0	1.001938786
low	60	gbl	2048	256	128	4	32	1.25	11.71875	resolved	112	1.0318978117721334	25.09033181222466	-27.806531637831107	0.025932246435219478	-2.748316464836855	-2.722384218401636	24.0	0.9759767973564372	0.9759767973564372	0.0	0.0	1.001938786
low	60	sa	2048	256	128	4	32	2.25	10.9375	resolved	112	1.0318978117721334	25.09033181222466	-27.806531637831107	0.025932246435219478	-11.19980745275097	-11.173875206315751	24.0	0.9759767973564372	0.9759767973564372	0.0	0.0	1.001938786
low	61	gbl	2048	256	128	4	32	1.55	8.984375	resolved	127	1.0050234453074502	-20.227320488713225	6.409231470797768	2.622032344895705	-0.4738118257136811	2.148220519182024	24.0	0.9539478932208553	0.9539478932208553	0.0	0.0	1.001938786
low	61	sa	2048	256	128	4	32	2.15	6.25	resolved	127	1.0050234453074502	-20.227320488713225	6.409231470797768	2.622032344895705	-4.037854434772299	-1.4158220898765945	24.0	0.9539478932208553	0.9539478932208553	0.0	0.0	1.001938786
low	62	gbl	2048	256	128	4	32	1.25	11.328125	resolved	138	0.9381561710941791	19.11979380822545	-32.73245702176642	-1.0489396529984245	-6.756176271830045	-7.805115924828469	24.0	0.9713978984174729	0.9713978984174729	0.0	0.0	1.001938786
low	62	sa	2048	256	128	4	32	2.42	37.5	resolved	138	0.9381561710941791	19.11979380822545	-32.73245702176642	-1.0489396529984245	-9.368912492610821	-10.417852145609245	24.0	0.9713978984174729	0.9713978984174729	0.0	0.0	1.001938786
low	63	gbl	2048	256	128	4	32	1.1	10.9375	resolved	117	0.9173464150326924	22.053571369643088	-3.7557308023114016	-0.8936138872819511	1.651978357319436	0.7583644700374849	24.0	0.9497037130841506	0.9497037130841506	0.0	0.0	1.001938786
low	63	sa	2048	256	128	4	32	2.05	2.734375	resolved	117	0.9173464150326924	22.053571369643088	-3.7557308023114016	-0.8936138872819511	-13.3198518213978	-14.21346570867975	24.0	0.9497037130841506	0.9497037130841506	0.0	0.0	1.001938786
nominal	0	gbl	2048	256	128	4	32	1.55	4.6875	resolved	131	1.0104729203945748	-5.160437744420813	54.84248169846662	-11.107142408198001	-3.018896719766804	-14.126039127964805	32.0	0.9713525011443438	0.9616389761329004	-1.0	-1.0	2.0
nominal	0	sa	2048	256	128	4	32	2.42	35.546875	resolved	131	1.0104729203945748	-5.160437744420813	54.84248169846662	-11.107142408198001	-3.1577625835912793	-14.26490499178928	32.0	0.9713525011443438	0.9616389761329004	-1.0	-1.0	2.0
nominal	1	gbl	2048	256	128	4	32	1.25	11.71875	resolved	128	1.06035701874631	-12.297717784819799	-1.2543160114129224	2.665132402231005	5.417765947138261	8.082898349369266	32.0	0.8953795512095752	0.8864257556974795	-1.0	-1.0	2.0
nominal	1	sa	2048	256	128	4	32	2.35	12.5	resolved	128	1.06035701874631	-12.297717784819799	-1.2543160114129224	2.665132402231005	-9.026049559404502	-6.360917157173497	32.0	0.8953795512095752	0.8864257556974795	-1.0	-1.0	2.0
nominal	2	gbl	2048	256	128	4	32	1.4	5.46875	resolved	132	0.9906092844399155	25.73967651683256	44.567058203768234	-3.183862377810627	-15.041912028711998	-18.225774406522625	32.0	1.083894851578676	1.0730559030628892	-1.0	-1.0	2.0
nominal	2	sa	2048	256	128	4	32	2.42	36.71875	resolved	132	0.9906092844399155	25.73967651683256	44.567058203768234	-3.183862377810627	9.009980918004192	5.826118540193566	32.0	1.083894851578676	1.0730559030628892	-1.0	-1.0	2.0
nominal	3	gbl	2048	256	128	4	32	1.4	11.71875	resolved	144	0.9194447406785925	7.063505085343799	-11.164019065450688	6.5605680308561425	-3.4367148018060663	3.1238532290500762	32.0	0.8796042297933446	0.8708081874954112	-1.0	-1.0	2.0
nominal	3	sa	2048	256	128	4	32	2.25	10.9375	resolved	144	0.9194447406785925	7.063505085343799	-11.164019065450688	6.5605680308561425	4.03135808135691	10.591926112213052	32.0	0.8796042297933446	0.8708081874954112	-1.0	-1.0	2.0
nominal	4	gbl	2048	256	128	4	32	1.1	13.671875	resolved	124	0.99671054307144	9.632359012233715	-36.77760790917026	-0.024700306119032706	8.148172280743328	8.123471974624294	32.0	0.9892712590325891	0.9793785464422632	-1.0	-1.0	2.0
nominal	4	sa	2048	256	128	4	32	2.42	37.5	resolved	124	0.99671054307144	9.632359012233715	-36.77760790917026	-0.024700306119032706	-16.203059276792033	-16.227759582911066	32.0	0.9892712590325891	0.9793785464422632	-1.0	-1.0	2.0
nominal	5	gbl	2048	256	128	4	32	1.1	10.15625	resolved	108	0.9618953293527394	0.8057807044395351	-2.812610032903049	4.243169829096164	-2.889955356596456	1.3532144724997082	32.0	0.9352166736116618	0.9258645068755452	-1.0	-1.0	2.0
nominal	5	sa	2048	256	128	4	32	2.15	7.03125	resolved	108	0.9618953293527394	0.8057807044395351	-2.812610032903049	4.243169829096164	-4.651646641536141	-0.4084768124399769	32.0	0.9352166736116618	0.9258645068755452	-1.0	-1.0	2.0
nominal	6	gbl	2048	256	128	4	32	1.55	10.9375	resolved	117	0.9005541270917867	24.52937694112947	-29.815266993986448	-9.998312881321553	6.136415302696795	-3.861897578624758	32.0	0.8988959591705096	0.8899069995788045	-1.0	-1.0	2.0
nominal	6	sa	2048	256	128	4	32	2.25	10.9375	resolved	117	0.9005541270917867	24.52937694112947	-29.815266993986448	-9.998312881321553	7.432209315417056	-2.5661035659044966	32.0	0.8988959591705096	0.8899069995788045	-1.0	-1.0	2.0
nominal	7	gbl	2048	256	128	4	32	1.25	7.8125	resolved	122	0.8675674651376407	-32.587551529896245	-9.035596707829926	-5.134604393362769	-0.555765991986009	-5.690370385348778	32.0	0.9641731290553925	0.9545313977648386	-1.0	-1.0	2.0
nominal	7	sa	2048	256	128	4	32	2.25	8.203125	resolved	122	0.8675674651376407	-32.587551529896245	-9.035596707829926	-5.134604393362769	-15.916411409446937	-21.051015802809708	32.0	0.9641731290553925	0.9545313977648386	-1.0	-1.0	2.0
nominal	8	gbl	2048	256	128	4	32	1.25	11.71875	resolved	122	1.037339654794374	67.1602841068751	30.231271512374953	-6.553981097320136	11.023616179240324	4.469635081920188	32.0	1.011898526364576	1.00177954110093	-1.0	-1.0	2.0
nominal	8	sa	2048	256	128	4	32	2.15	7.8125	resolved	122	1.037339654794374	67.1602841068751	30.231271512374953	-6.553981097320136	5.485490714121196	-1.0684903831989399	32.0	1.011898526364576	1.00177954110093	-1.0	-1.0	2.0
nominal	9	gbl	2048	256	128	4	32	1.4	14.453125	resolved	120	0.9381462542713903	19.850881618140235	-46.145404746355304	11.031472406592474	2.605344935793541	13.636817342386015	32.0	1.1149757548647945	1.1038259973161466	-1.0	-1.0	2.0
nominal	9	sa	2048	256	128	4	32	2.15	9.765625	resolved	120	0.9381462542713903	19.850881618140235	-46.145404746355304	11.031472406592474	7.388657436817874	18.420129843410347	32.0	1.1149757548647945	1.1038259973161466	-1.0	-1.0	2.0
nominal	10	gbl	2048	256	128	4	32	1.1	8.984375	resolved	122	1.0405997935224334	19.309103040758213	2.536149707103756	-3.1898380145560576	-5.647627251160237	-8.837465265716293	32.0	1.1068290493323438	1.0957607588390204	-1.0	-1.0	2.0
nominal	10	sa	2048	256	128	4	32	2.05	2.734375	resolved	122	1.0405997935224334	19.309103040758213	2.536149707103756	-3.1898380145560576	-12.929911113071725	-16.119749127627784	32.0	1.1068290493323438	1.0957607588390204	-1.0	-1.0	2.0
nominal	11	gbl	2048	256	128	4	32	1.4	1.5625	resolved	130	0.9368129100562604	-40.50102998082615	61.5769804934895	0.8264955181818047	-20.084664021561984	-19.25816850338018	32.0	1.1745306863994556	1.162785379535461	-1.0	-1.0	2.0
nominal	11	sa	2048	256	128	4	32	2.05	1.5625	resolved	130	0.9368129100562604	-40.50102998082615	61.5769804934895	0.8264955181818047	-5.304836861308405	-4.4783413431266	32.0	1.1745306863994556	1.162785379535461	-1.0	-1.0	2.0
nominal	12	gbl	2048	256	128	4	32	1.55	12.5	resolved	129	1.084004540311351	14.384766294918203	5.400301477291486	4.648534747180752	10.208287525139728	14.856822272320478	32.0	1.0597078512896931	1.049110772776796	-1.0	-1.0	2.0
nominal	12	sa	2048	256	128	4	32	2.05	3.90625	resolved	129	1.084004540311351	14.384766294918203	5.400301477291486	4.648534747180752	6.3808308286317885	11.029365575812541	32.0	1.0597078512896931	1.049110772776796	-1.0	-1.0	2.0
nominal	13	gbl	2048	256	128	4	32	1.55	10.15625	resolved	124	0.9955220035890328	17.387254272515726	-30.467523451095833	-4.976062046013356	-5.02350301246822	-9.999565058481576	32.0	0.8779690508691442	0.8691893603604528	-1.0	-1.0	2.0
nominal	13	sa	2048	256	128	4	32	2.05	3.515625	resolved	124	0.9955220035890328	17.387254272515726	-30.467523451095833	-4.976062046013356	-2.6603413403945697	-7.636403386407926	32.0	0.8779690508691442	0.8691893603604528	-1.0	-1.0	2.0
nominal	14	gbl	2048	256	128	4	32	1.25	6.640625	resolved	135	0.9675653682342811	-32.77915030558805	13.472338090696248	-1.7558819832128885	-7.886372420676589	-9.642254403889478	32.0	1.0379303280824577	1.027551024801633	-1.0	-1.0	2.0
nominal	14	sa	2048	256	128	4	32	2.42	35.546875	resolved	135	0.9675653682342811	-32.77915030558805	13.472338090696248	-1.7558819832128885	-8.451112246600903	-10.206994229813791	32.0	1.0379303280824577	1.027551024801633	-1.0	-1.0	2.0
nominal	15	gbl	2048	256	128	4	32	1.62	12.5	resolved	137	1.0280320960296216	28.13889391542046	-33.23384317500131	5.7758836406875815	-2.721050999684827	3.0548326410027546	32.0	0.9081318207451056	0.8990505025376545	-1.0	-1.0	2.0
nominal	15	sa	2048	256	128	4	32	2.25	11.71875	resolved	137	1.0280320960296216	28.13889391542046	-33.23384317500131	5.7758836406875815	12.982576724077404	18.758460364764986	32.0	0.9081318207451056	0.8990505025376545	-1.0	-1.0	2.0
nominal	16	gbl	2048	256	128	4	32	1.25	13.671875	resolved	128	0.9949556199819906	17.50954572488447	-50.52172483664255	5.855867631546551	-3.2134205687845547	2.6424470627619963	32.0	0.9291657712183589	0.9198741135061753	-1.0	-1.0	2.0
nominal	16	sa	2048	256	128	4	32	2.15	9.375	resolved	128	0.9949556199819906	17.50954572488447	-50.52172483664255	5.855867631546551	23.087459158033738	28.94332678958029	32.0	0.9291657712183589	0.9198741135061753	-1.0	-1.0	2.0
nominal	17	gbl	2048	256	128	4	32	1.55	6.640625	resolved	131	1.0342097121265226	-15.180573972314209	36.399833158989466	6.959382807350344	-15.431797352586882	-8.47241454523654	32.0	0.8829476812736625	0.8741182044609259	-1.0	-1.0	2.0
nominal	17	sa	2048	256	128	4	32	2.25	9.765625	resolved	131	1.0342097121265226	-15.180573972314209	36.399833158989466	6.959382807350344	6.4930946512109795	13.452477458561322	32.0	0.8829476812736625	0.8741182044609259	-1.0	-1.0	2.0
nominal	18	gbl	2048	256	128	4	32	1.25	7.8125	resolved	121	0.9593234413275792	-51.463876049464915	30.883174452654984	-0.8544367463155229	9.400526990256825	8.546090243941302	32.0	0.9620619280011177	0.9524413087211064	-1.0	-1.0	2.0
nominal	18	sa	2048	256	128	4	32	2.35	10.9375	resolved	121	0.9593234413275792	-51.463876049464915	30.883174452654984	-0.8544367463155229	-9.093606849568923	-9.948043595884446	32.0	0.9620619280011177	0.9524413087211064	-1.0	-1.0	2.0
nominal	19	gbl	2048	256	128	4	32	1.4	7.8125	resolved	130	0.9623842791246885	-34.362095774035076	7.394582333861948	-6.161364818728403	3.942592365143447	-2.2187724535849562	32.0	0.97492144999434	0.9651722354943967	-1.0	-1.0	2.0
nominal	19	sa	2048	256	128	4	32	2.35	11.328125	resolved	130	0.9623842791246885	-34.362095774035076	7.394582333861948	-6.161364818728403	-10.91219426961441	-17.07355908834281	32.0	0.97492144999434	0.9651722354943967	-1.0	-1.0	2.0
nominal	20	gbl	2048	256	128	4	32	1.25	12.109375	resolved	131	0.8818856771089366	21.22342586927545	-44.72968431439142	1.2095804485765542	-6.865576506052168	-5.655996057475614	32.0	0.9288201285413981	0.9195319272559841	-1.0	-1.0	2.0
nominal	20	sa	2048	256	128	4	32	2.25	10.15625	resolved	131	0.8818856771089366	21.22342586927545	-44.72968431439142	1.2095804485765542	-24.424668935831228	-23.215088487254675	32.0	0.9288201285413981	0.9195319272559841	-1.0	-1.0	2.0
nominal	21	gbl	2048	256	128	4	32	1.62	9.375	resolved	124	0.9487309941486495	-6.320374713196499	-26.642818021973827	5.553331370368879	-9.309850959580437	-3.7565195892115586	32.0	1.1090404183326443	1.097950014149318	-1.0	-1.0	2.0
nominal	21	sa	2048	256	128	4	32	2.15	7.8125	resolved	124	0.9487309941486495	-6.320374713196499	-26.642818021973827	5.553331370368879	0.5063275319080613	6.05965890227694	32.0	1.1090404183326443	1.097950014149318	-1.0	-1.0	2.0
nominal	22	gbl	2048	256	128	4	32	1.55	6.640625	resolved	127	1.0173288340275635	4.09176738392644	22.64431283157617	-5.743968290582788	-8.099740055806402	-13.843708346389189	32.0	1.0522951603826038	1.0417722087787777	-1.0	-1.0	2.0
nominal	22	sa	2048	256	128	4	32	2.35	13.28125	resolved	127	1.0173288340275635	4.09176738392644	22.64431283157617	-5.743968290582788	6.89786215175454	1.1538938611717526	32.0	1.0522951603826038	1.0417722087787777	-1.0	-1.0	2.0
nominal	23	gbl	2048	256	128	4	32	1.62	10.546875	resolved	123	1.0048368771621004	13.389274721084746	-32.839178555767226	-3.3294701329260024	-1.218695720331415	-4.548165853257418	32.0	0.8913632574195987	0.8824496248454027	-1.0	-1.0	2.0
nominal	23	sa	2048	256	128	4	32	2.25	10.15625	resolved	123	1.0048368771621004	13.389274721084746	-32.839178555767226	-3.3294701329260024	-7.101708728748494	-10.431178861674496	32.0	0.8913632574195987	0.8824496248454027	-1.0	-1.0	2.0
nominal	24	gbl	2048	256	128	4	32	1.25	10.546875	resolved	119	1.0497412925400371	-0.7608941434999017	-29.566175660961445	-4.405858864240069	-3.2303296630954788	-7.636188527335548	32.0	0.8668715638321688	0.8582028481938471	-1.0	-1.0	2.0
nominal	24	sa	2048	256	128	4	32	2.42	39.84375	resolved	119	1.0497412925400371	-0.7608941434999017	-29.566175660961445	-4.405858864240069	1.4086089434517168	-2.9972499207883523	32.0	0.8668715638321688	0.8582028481938471	-1.0	-1.0	2.0
nominal	25	gbl	2048	256	128	4	32	1.1	5.46875	resolved	136	0.9095439410988576	-59.87074256348575	-0.14378642252668808	5.306163084138629	-19.166151277913308	-13.85998819377468	32.0	0.9143817964668022	0.9052379785021342	-1.0	-1.0	2.0
nominal	25	sa	2048	256	128	4	32	2.05	2.734375	resolved	136	0.9095439410988576	-59.87074256348575	-0.14378642252668808	5.306163084138629	5.071060446972274	10.377223531110904	32.0	0.9143817964668022	0.9052379785021342	-1.0	-1.0	2.0
nominal	26	gbl	2048	256	128	4	32	1.62	14.453125	resolved	131	0.9713997483034063	66.13416367708514	-66.36091300392489	-4.907938586898467	6.599687065527973	1.6917484786295054	32.0	1.0194822873914229	1.0092874645175087	-1.0	-1.0	2.0
nominal	26	sa	2048	256	128	4	32	2.35	14.453125	resolved	131	0.9713997483034063	66.13416367708514	-66.36091300392489	-4.907938586898467	5.116532897181885	0.20859431028341735	32.0	1.0194822873914229	1.0092874645175087	-1.0	-1.0	2.0
nominal	27	gbl	2048	256	128	4	32	1.25	12.109375	resolved	109	0.9879393831435984	42.743876647689014	31.164813092652523	-5.809859621993565	19.807727960654645	13.99786833866108	32.0	0.9461724113656083	0.9367106872519522	-1.0	-1.0	2.0
nominal	27	sa	2048	256	128	4	32	2.05	3.125	resolved	109	0.9879393831435984	42.743876647689014	31.164813092652523	-5.809859621993565	1.5562304532592617	-4.253629168734304	32.0	0.9461724113656083	0.9367106872519522	-1.0	-1.0	2.0
nominal	28	gbl	2048	256	128	4	32	1.55	8.984375	resolved	118	0.9659051642710037	12.169733946350155	-13.415639071278719	-3.293171433269608	-6.5832637994926095	-9.876435232762217	32.0	0.8803275962593844	0.8715243202967905	-1.0	-1.0	2.0
nominal	28	sa	2048	256	128	4	32	2.35	13.28125	resolved	118	0.9659051642710037	12.169733946350155	-13.415639071278719	-3.293171433269608	16.14179590220437	12.848624468934764	32.0	0.8803275962593844	0.8715243202967905	-1.0	-1.0	2.0
nominal	29	gbl	2048	256	128	4	32	1.25	3.90625	resolved	132	0.9174409868536426	-57.566605607798955	19.087860782288004	0.35398709152052943	-19.190047561223906	-18.836060469703376	32.0	0.9285230066916278	0.9192377766247115	-1.0	-1.0	2.0
nominal	29	sa	2048	256	128	4	32	2.42	34.375	resolved	132	0.9174409868536426	-57.566605607798955	19.087860782288004	0.35398709152052943	-18.19925281353206	-17.84526572201153	32.0	0.9285230066916278	0.9192377766247115	-1.0	-1.0	2.0
nominal	30	gbl	2048	256	128	4	32	1.55	8.59375	resolved	124	0.9219381751354272	-32.25975835042995	31.493727110869177	8.608658869874965	6.184604244607561	14.793263114482526	32.0	1.0520464267445422	1.0415259624770967	-1.0	-1.0	2.0
nominal	30	sa	2048	256	128	4	32	2.42	36.71875	resolved	124	0.9219381751354272	-32.25975835042995	31.493727110869177	8.608658869874965	18.23793739314616	26.846596263021127	32.0	1.0520464267445422	1.0415259624770967	-1.0	-1.0	2.0
nominal	31	gbl	2048	256	128	4	32	1.4	7.8125	resolved	128	1.0187686073116562	-13.73920577761058	-0.29906867939726245	-0.19627034347477612	-10.137114547955994	-10.33338489143077	32.0	0.986333009785155	0.9764696796873035	-1.0	-1.0	2.0
nominal	31	sa	2048	256	128	4	32	2.42	36.71875	resolved	128	1.0187686073116562	-13.73920577761058	-0.29906867939726245	-0.19627034347477612	-17.563437800458615	-17.75970814393339	32.0	0.986333009785155	0.9764696796873035	-1.0	-1.0	2.0
nominal	32	gbl	2048	256	128	4	32	1.55	14.453125	resolved	132	0.9164941651618095	19.47099547375365	-39.9820051629965	0.25078281275050457	16.50407105289974	16.754853865650244	32.0	1.0422386544406133	1.031816267896207	-1.0	-1.0	2.0
nominal	32	sa	2048	256	128	4	32	2.42	36.71875	resolved	132	0.9164941651618095	19.47099547375365	-39.9820051629965	0.25078281275050457	-7.586903917313208	-7.336121104562704	32.0	1.0422386544406133	1.031816267896207	-1.0	-1.0	2.0
nominal	33	gbl	2048	256	128	4	32	1.1	12.109375	resolved	127	1.0893135003020595	-15.275095571240568	4.615458136381549	-9.289279726725734	23.16433658171169	13.875056854985957	32.0	0.9885129869833686	0.978627857113535	-1.0	-1.0	2.0
nominal	33	sa	2048	256	128	4	32	2.05	3.125	resolved	127	1.0893135003020595	-15.275095571240568	4.615458136381549	-9.289279726725734	12.763146143519688	3.4738664167939532	32.0	0.9885129869833686	0.978627857113535	-1.0	-1.0	2.0
nominal	34	gbl	2048	256	128	4	32	1.1	12.109375	resolved	121	0.9969143379164438	0.24263758717702166	-9.30265084361894	4.40727006581972	5.319757228262516	9.727027294082236	32.0	1.000191347937299	0.9901894344579261	-1.0	-1.0	2.0
nominal	34	sa	2048	256	128	4	32	2.42	37.5	resolved	121	0.9969143379164438	0.24263758717702166	-9.30265084361894	4.40727006581972	-4.809154343795738	-0.4018842779760181	32.0	1.000191347937299	0.9901894344579261	-1.0	-1.0	2.0
nominal	35	gbl	2048	256	128	4	32	1.25	5.46875	resolved	126	1.0057246297144304	12.109906388876425	25.439159612490624	-16.028266969611227	-6.932368458461845	-22.960635428073072	32.0	0.9605276069820687	0.9509223309122481	-1.0	-1.0	2.0
nominal	35	sa	2048	256	128	4	32	2.05	2.34375	resolved	126	1.0057246297144304	12.109906388876425	25.439159612490624	-16.028266969611227	3.4519239578821086	-12.576343011729119	32.0	0.9605276069820687	0.9509223309122481	-1.0	-1.0	2.0
nominal	36	gbl	2048	256	128	4	32	1.62	8.59375	resolved	119	0.9619050346106318	-5.076323639799054	-6.298690482432023	4.187879775914016	-8.492103877762	-4.304224101847984	32.0	0.8896366604589474	0.8807402938543579	-1.0	-1.0	2.0
nominal	36	sa	2048	256	128	4	32	2.05	3.515625	resolved	119	0.9619050346106318	-5.076323639799054	-6.298690482432023	4.187879775914016	4.506755271811321	8.694635047725338	32.0	0.8896366604589474	0.8807402938543579	-1.0	-1.0	2.0
nominal	37	gbl	2048	256	128	4	32	1.62	8.984375	resolved	121	0.9574294519628198	23.19138021977665	32.193086900774716	-5.982016642608436	9.32163632060847	3.339619678000034	32.0	1.0656827111867324	1.055025884074865	-1.0	-1.0	2.0
nominal	37	sa	2048	256	128	4	32	2.25	10.15625	resolved	121	0.9574294519628198	23.19138021977665	32.193086900774716	-5.982016642608436	5.020314829183759	-0.9617018134246766	32.0	1.0656827111867324	1.055025884074865	-1.0	-1.0	2.0
nominal	38	gbl	2048	256	128	4	32	1.55	10.546875	resolved	133	1.0012838909858397	54.17227596983972	34.2270824435718	-5.554173619568218	8.531195027681521	2.9770214081133037	32.0	0.9839155153465541	0.9740763601930885	-1.0	-1.0	2.0
nominal	38	sa	2048	256	128	4	32	2.35	13.28125	resolved	133	1.0012838909858397	54.17227596983972	34.2270824435718	-5.554173619568218	1.6111922089786779	-3.9429814105895398	32.0	0.9839155153465541	0.9740763601930885	-1.0	-1.0	2.0
nominal	39	gbl	2048	256	128	4	32	1.1	8.203125	resolved	110	1.092528124384254	15.425277102034407	26.747267346173743	-6.7660254286842125	-3.858355959411588	-10.6243813880958	32.0	0.9028747362674188	0.8938459889047445	-1.0	-1.0	2.0
nominal	39	sa	2048	256	128	4	32	2.05	3.515625	resolved	110	1.092528124384254	15.425277102034407	26.747267346173743	-6.7660254286842125	11.822198005201702	5.05617257651749	32.0	0.9028747362674188	0.8938459889047445	-1.0	-1.0	2.0
nominal	40	gbl	2048	256	128	4	32	1.55	7.421875	resolved	137	1.0481853635552625	1.514715137664734	34.44419670981097	-5.311556512957673	-2.373529087324388	-7.685085600282061	32.0	0.9323544030540972	0.9230308590235562	-1.0	-1.0	2.0
nominal	40	sa	2048	256	128	4	32	2.05	2.734375	resolved	137	1.0481853635552625	1.514715137664734	34.44419670981097	-5.311556512957673	2.622723044537973	-2.6888334684197	32.0	0.9323544030540972	0.9230308590235562	-1.0	-1.0	2.0
nominal	41	gbl	2048	256	128	4	32	1.4	12.890625	resolved	135	0.9376995355666484	-13.123320383486872	-35.53554446339432	-1.5446558475218999	9.667102803969284	8.122446956447384	32.0	0.7651000883276741	0.7574490874443973	-1.0	-1.0	2.0
nominal	41	sa	2048	256	128	4	32	2.05	3.515625	resolved	135	0.9376995355666484	-13.123320383486872	-35.53554446339432	-1.5446558475218999	0.7903491106056819	-0.754306736916218	32.0	0.7651000883276741	0.7574490874443973	-1.0	-1.0	2.0
nominal	42	gbl	2048	256	128	4	32	1.4	12.890625	resolved	127	1.0290652776062212	31.24015953832935	-1.0165978799606574	3.860352498605242	4.482360213823144	8.342712712428387	32.0	0.9069111823869428	0.8978420705630733	-1.0	-1.0	2.0
nominal	42	sa	2048	256	128	4	32	2.25	10.9375	resolved	127	1.0290652776062212	31.24015953832935	-1.0165978799606574	3.860352498605242	4.339144678285828	8.19949717689107	32.0	0.9069111823869428	0.8978420705630733	-1.0	-1.0	2.0
nominal	43	gbl	2048	256	128	4	32	1.1	10.9375	resolved	150	1.095239583840424	5.51562550715994	-12.981159685661439	2.140331828181473	-9.866573348337136	-7.7262415201556625	32.0	0.9349441492830649	0.9255947077902342	-1.0	-1.0	2.0
